IDADE,FX_ID,SEXO,EL01,VP01,VP02,VP03,VP04,VP05,CONF01A,CONF01B,CONF01C,CONF01D,CONF01E,STF01,CN01,CC01A,CC01B,CC01C,CC01D,CC01E,CC01F,TE01,VA01_1,VA01_2,VA01_3,RACA,RELIGIAO,CLASSE,REND1,REND2,ALFABETIZACAO,ESCOLARIDADE,OCUPACAO,REGIAO,TIPO_COLETA,FATOR_POND,DATA_ENTREVISTA,TELEFONE_FIXO,FILTRO1,FILTRO2,ID,Nquest
31.0,3.0,1.0,2.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,3.0,,15.0,1.0,4.0,3.0,20.0,4.0,5.0,4.0,1.0,16.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157343692.0,843.0
29.0,3.0,1.0,2.0,1.0,,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,5.0,12.0,3.0,1.0,5.0,98.0,6.0,1.0,8.0,2.0,4.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157343801.0,844.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,2.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,99.0,99.0,1.0,2.0,5.0,7.0,1.0,1.0,6.0,98.0,6.0,1.0,11.0,2.0,4.0,1.0,0.412,2021-09-20,2.0,2.0,,157343802.0,845.0
17.0,1.0,1.0,2.0,4.0,4.0,,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,4.0,2.0,6.0,3.0,6.0,4.0,1.0,13.0,1.0,4.0,1.0,0.412,2021-09-20,2.0,2.0,,157343803.0,846.0
17.0,1.0,2.0,4.0,4.0,4.0,,,,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,3.0,,7.0,9.0,11.0,1.0,1.0,6.0,98.0,6.0,1.0,10.0,2.0,1.0,1.0,0.412,2021-09-20,1.0,1.0,1.0,157343918.0,847.0
25.0,3.0,1.0,2.0,2.0,,1.0,4.0,,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,,2.0,5.0,14.0,3.0,12.0,4.0,5.0,4.0,1.0,14.0,1.0,4.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157344112.0,848.0
16.0,1.0,1.0,1.0,4.0,4.0,,,,3.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,13.0,4.0,1.0,3.0,5.0,98.0,5.0,1.0,11.0,2.0,2.0,1.0,0.412,2021-09-20,2.0,2.0,,157344124.0,849.0
17.0,1.0,1.0,1.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,,13.0,9.0,12.0,3.0,14.0,5.0,98.0,6.0,1.0,13.0,2.0,3.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157344184.0,850.0
30.0,3.0,2.0,4.0,3.0,,,,97.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,,11.0,1.0,15.0,1.0,1.0,5.0,98.0,99.0,1.0,14.0,2.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157344249.0,851.0
16.0,1.0,1.0,1.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,7.0,1.0,2.0,8.0,2.0,2.0,4.0,98.0,6.0,1.0,13.0,2.0,1.0,1.0,0.412,2021-09-20,2.0,2.0,,157344260.0,852.0
17.0,1.0,2.0,4.0,4.0,4.0,,,,2.0,2.0,3.0,3.0,3.0,2.0,99.0,2.0,3.0,4.0,3.0,3.0,4.0,7.0,9.0,10.0,5.0,1.0,2.0,4.0,98.0,99.0,1.0,12.0,2.0,2.0,1.0,0.412,2021-09-20,2.0,2.0,,157344323.0,853.0
20.0,2.0,1.0,3.0,3.0,,,,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,2.0,5.0,7.0,3.0,11.0,4.0,6.0,4.0,1.0,15.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157344397.0,854.0
33.0,3.0,2.0,2.0,2.0,,1.0,6.0,,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,,2.0,10.0,5.0,3.0,16.0,5.0,5.0,4.0,1.0,7.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157344539.0,855.0
34.0,3.0,2.0,2.0,1.0,,,,,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,1.0,,9.0,14.0,4.0,3.0,99.0,3.0,98.0,4.0,1.0,15.0,2.0,2.0,1.0,1.1785714,2021-09-20,1.0,1.0,1.0,157344555.0,856.0
34.0,3.0,1.0,2.0,3.0,,,,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,3.0,,15.0,5.0,9.0,3.0,1.0,3.0,5.0,5.0,1.0,16.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157344605.0,857.0
24.0,2.0,2.0,2.0,1.0,,,,,2.0,99.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,,15.0,10.0,11.0,2.0,1.0,4.0,4.0,4.0,1.0,15.0,1.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157344606.0,858.0
16.0,1.0,1.0,1.0,4.0,4.0,,,,3.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0,19.0,4.0,98.0,4.0,1.0,10.0,2.0,2.0,1.0,0.412,2021-09-20,1.0,2.0,,157344609.0,859.0
24.0,2.0,1.0,1.0,4.0,2.0,,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,,9.0,2.0,4.0,1.0,4.0,3.0,4.0,99.0,1.0,15.0,1.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157344610.0,860.0
34.0,3.0,2.0,4.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,2.0,5.0,4.0,2.0,16.0,5.0,6.0,6.0,1.0,16.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157344611.0,861.0
34.0,3.0,1.0,4.0,4.0,2.0,,,,99.0,99.0,2.0,99.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,2.0,3.0,,10.0,9.0,2.0,3.0,1.0,5.0,6.0,6.0,1.0,12.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157344976.0,862.0
23.0,2.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,,5.0,7.0,10.0,3.0,6.0,6.0,6.0,5.0,1.0,7.0,1.0,1.0,1.0,1.216129,2021-09-20,1.0,1.0,1.0,157345187.0,863.0
17.0,1.0,1.0,1.0,4.0,4.0,,,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,,2.0,1.0,9.0,1.0,11.0,3.0,6.0,3.0,1.0,11.0,1.0,5.0,1.0,0.412,2021-09-20,1.0,1.0,1.0,157345223.0,864.0
34.0,3.0,1.0,1.0,2.0,,2.0,,,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,,2.0,5.0,9.0,1.0,1.0,5.0,98.0,4.0,1.0,15.0,2.0,1.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157345607.0,865.0
34.0,3.0,1.0,1.0,4.0,1.0,,,,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,,12.0,10.0,9.0,3.0,99.0,4.0,4.0,4.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-20,1.0,1.0,1.0,157345775.0,866.0
18.0,2.0,1.0,2.0,4.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,9.0,12.0,2.0,3.0,99.0,6.0,6.0,6.0,1.0,15.0,1.0,5.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157345952.0,867.0
25.0,3.0,1.0,4.0,2.0,,1.0,7.0,,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,,7.0,2.0,4.0,3.0,20.0,4.0,98.0,99.0,1.0,7.0,2.0,4.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157345994.0,868.0
17.0,1.0,1.0,2.0,4.0,4.0,,,,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,,2.0,5.0,15.0,3.0,20.0,5.0,6.0,6.0,1.0,14.0,1.0,5.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157346432.0,869.0
25.0,3.0,1.0,4.0,3.0,,,,5.0,99.0,99.0,2.0,99.0,99.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,,9.0,2.0,5.0,3.0,4.0,6.0,6.0,6.0,1.0,12.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157346444.0,870.0
20.0,2.0,1.0,2.0,4.0,4.0,,,,99.0,2.0,99.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,,2.0,1.0,4.0,2.0,2.0,6.0,5.0,4.0,1.0,15.0,1.0,1.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157346447.0,871.0
30.0,3.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,5.0,3.0,5.0,4.0,,5.0,9.0,12.0,3.0,2.0,3.0,98.0,3.0,1.0,16.0,2.0,1.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157346452.0,872.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,4.0,3.0,1.0,5.0,98.0,5.0,1.0,11.0,2.0,4.0,1.0,0.412,2021-09-20,2.0,2.0,,157346525.0,873.0
30.0,3.0,2.0,2.0,2.0,,1.0,2.0,,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,2.0,4.0,1.0,1.0,4.0,6.0,4.0,1.0,15.0,1.0,4.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157346526.0,874.0
17.0,1.0,2.0,4.0,4.0,4.0,,,,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,,2.0,4.0,5.0,3.0,20.0,3.0,98.0,4.0,1.0,11.0,2.0,4.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157346600.0,875.0
16.0,1.0,1.0,2.0,4.0,4.0,,,,2.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,9.0,2.0,1.0,5.0,6.0,6.0,1.0,12.0,1.0,2.0,1.0,0.412,2021-09-20,1.0,2.0,,157346644.0,876.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,7.0,6.0,10.0,3.0,1.0,5.0,6.0,6.0,1.0,12.0,2.0,2.0,1.0,0.412,2021-09-20,1.0,2.0,,157346645.0,877.0
17.0,1.0,2.0,2.0,4.0,4.0,,,,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,,9.0,4.0,2.0,3.0,1.0,5.0,98.0,6.0,1.0,11.0,2.0,3.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157346873.0,878.0
17.0,1.0,2.0,1.0,2.0,,2.0,,,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,,9.0,2.0,4.0,3.0,2.0,5.0,6.0,5.0,1.0,14.0,2.0,2.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157346895.0,879.0
26.0,3.0,2.0,1.0,2.0,,2.0,,,2.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,3.0,,5.0,10.0,2.0,3.0,1.0,3.0,99.0,99.0,1.0,16.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157346899.0,880.0
34.0,3.0,1.0,99.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,,2.0,4.0,13.0,2.0,1.0,6.0,6.0,6.0,1.0,7.0,2.0,2.0,1.0,1.1785714,2021-09-20,1.0,1.0,1.0,157346926.0,881.0
34.0,3.0,1.0,2.0,1.0,,,,,3.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,,97.0,,,3.0,1.0,6.0,6.0,6.0,1.0,9.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157346927.0,882.0
34.0,3.0,2.0,2.0,1.0,,,,,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,,1.0,2.0,5.0,3.0,1.0,4.0,98.0,5.0,1.0,14.0,2.0,1.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157346936.0,883.0
24.0,2.0,1.0,3.0,2.0,,1.0,2.0,,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,9.0,2.0,5.0,3.0,11.0,4.0,6.0,6.0,1.0,14.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157347068.0,884.0
17.0,1.0,1.0,2.0,4.0,4.0,,,,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,,2.0,6.0,4.0,1.0,11.0,5.0,5.0,5.0,1.0,14.0,2.0,5.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157347164.0,885.0
34.0,3.0,2.0,2.0,2.0,,1.0,4.0,,3.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,3.0,5.0,1.0,2.0,6.0,98.0,6.0,1.0,14.0,2.0,1.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157347355.0,886.0
17.0,1.0,1.0,99.0,4.0,4.0,,,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,5.0,13.0,14.0,1.0,20.0,2.0,98.0,4.0,1.0,13.0,2.0,1.0,1.0,0.412,2021-09-20,2.0,2.0,,157347367.0,887.0
25.0,3.0,2.0,1.0,2.0,,2.0,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,,13.0,8.0,10.0,3.0,2.0,6.0,6.0,4.0,1.0,13.0,1.0,1.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157347588.0,888.0
28.0,3.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,1.0,4.0,,9.0,5.0,14.0,1.0,20.0,4.0,6.0,5.0,1.0,15.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157347755.0,889.0
19.0,2.0,2.0,4.0,4.0,4.0,,,,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,15.0,9.0,2.0,1.0,11.0,5.0,6.0,5.0,1.0,14.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157347756.0,890.0
16.0,1.0,1.0,1.0,4.0,4.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,2.0,6.0,6.0,6.0,1.0,7.0,1.0,1.0,1.0,0.412,2021-09-20,2.0,2.0,,157348271.0,891.0
32.0,3.0,1.0,3.0,4.0,1.0,,,,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,,2.0,5.0,1.0,3.0,1.0,4.0,99.0,99.0,1.0,16.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157348867.0,892.0
27.0,3.0,1.0,2.0,2.0,,1.0,7.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,,9.0,2.0,15.0,1.0,1.0,6.0,5.0,4.0,1.0,11.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157349026.0,893.0
18.0,2.0,1.0,2.0,4.0,4.0,,,,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,15.0,99.0,,2.0,16.0,6.0,6.0,6.0,1.0,15.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157349338.0,894.0
27.0,3.0,2.0,2.0,1.0,,,,,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,,2.0,8.0,10.0,2.0,19.0,4.0,4.0,4.0,1.0,16.0,1.0,4.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157349658.0,895.0
16.0,1.0,1.0,2.0,4.0,4.0,,,,3.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,98.0,99.0,1.0,11.0,2.0,1.0,1.0,0.412,2021-09-20,1.0,2.0,,157349844.0,896.0
27.0,3.0,2.0,4.0,3.0,,,,97.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,,15.0,4.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,14.0,1.0,5.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157349988.0,897.0
16.0,1.0,1.0,4.0,4.0,4.0,,,,2.0,2.0,2.0,99.0,3.0,4.0,2.0,1.0,3.0,1.0,4.0,3.0,2.0,7.0,2.0,1.0,8.0,5.0,12.0,6.0,98.0,6.0,1.0,9.0,2.0,1.0,1.0,0.412,2021-09-20,2.0,2.0,,157350001.0,898.0
24.0,2.0,2.0,1.0,2.0,,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,7.0,3.0,1.0,5.0,6.0,6.0,1.0,10.0,2.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157350204.0,899.0
29.0,3.0,2.0,3.0,2.0,,1.0,2.0,,2.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,,1.0,2.0,4.0,3.0,1.0,6.0,6.0,6.0,1.0,9.0,2.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157350205.0,900.0
19.0,2.0,1.0,2.0,4.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,2.0,1.0,4.0,1.0,11.0,4.0,98.0,5.0,1.0,14.0,2.0,2.0,1.0,1.216129,2021-09-20,1.0,1.0,1.0,157350206.0,901.0
24.0,2.0,2.0,2.0,1.0,,,,,3.0,2.0,1.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,,1.0,2.0,4.0,3.0,1.0,5.0,98.0,6.0,1.0,14.0,1.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157350207.0,902.0
25.0,3.0,1.0,2.0,1.0,,,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,,2.0,5.0,4.0,1.0,20.0,4.0,5.0,4.0,1.0,15.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157350208.0,903.0
23.0,2.0,2.0,2.0,1.0,,,,,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,,2.0,4.0,5.0,3.0,1.0,6.0,6.0,6.0,1.0,14.0,1.0,2.0,1.0,1.216129,2021-09-20,1.0,1.0,1.0,157350209.0,904.0
16.0,1.0,1.0,4.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,4.0,,5.0,9.0,2.0,2.0,1.0,5.0,98.0,6.0,1.0,13.0,1.0,2.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157350210.0,905.0
33.0,3.0,2.0,4.0,1.0,,,,,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,,2.0,4.0,5.0,3.0,1.0,5.0,98.0,4.0,1.0,14.0,2.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157350212.0,906.0
23.0,2.0,1.0,2.0,2.0,,1.0,3.0,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,5.0,9.0,1.0,3.0,2.0,5.0,3.0,1.0,14.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157350876.0,907.0
32.0,3.0,1.0,4.0,1.0,,,,,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,,2.0,10.0,11.0,3.0,1.0,4.0,98.0,6.0,1.0,12.0,2.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157350877.0,908.0
22.0,2.0,1.0,2.0,1.0,,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,,2.0,1.0,5.0,2.0,1.0,6.0,6.0,4.0,1.0,15.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157350878.0,909.0
17.0,1.0,2.0,2.0,4.0,4.0,,,,1.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,4.0,5.0,4.0,1.0,2.0,4.0,5.0,2.0,99.0,6.0,6.0,5.0,1.0,10.0,2.0,3.0,1.0,0.412,2021-09-20,2.0,2.0,,157350879.0,910.0
16.0,1.0,2.0,3.0,4.0,4.0,,,,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,,1.0,2.0,5.0,2.0,6.0,2.0,4.0,4.0,1.0,11.0,2.0,3.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157350947.0,911.0
17.0,1.0,2.0,2.0,4.0,4.0,,,,99.0,99.0,99.0,99.0,3.0,99.0,99.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,5.0,3.0,1.0,1.0,4.0,6.0,6.0,1.0,11.0,2.0,3.0,1.0,0.412,2021-09-20,1.0,1.0,1.0,157350948.0,912.0
32.0,3.0,2.0,1.0,2.0,,2.0,,,3.0,3.0,3.0,3.0,99.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,,5.0,2.0,10.0,1.0,1.0,5.0,5.0,5.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157350949.0,913.0
18.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,,1.0,7.0,99.0,3.0,1.0,6.0,6.0,6.0,1.0,8.0,1.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157350950.0,914.0
24.0,2.0,2.0,2.0,1.0,,,,,99.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,,2.0,5.0,14.0,1.0,1.0,4.0,5.0,4.0,1.0,16.0,1.0,1.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157350953.0,915.0
22.0,2.0,1.0,4.0,1.0,,,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,,1.0,2.0,5.0,2.0,20.0,5.0,98.0,5.0,1.0,10.0,2.0,4.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157351012.0,916.0
18.0,2.0,1.0,2.0,4.0,4.0,,,,3.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,,14.0,9.0,1.0,1.0,11.0,4.0,5.0,4.0,1.0,15.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157351187.0,917.0
23.0,2.0,1.0,2.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,,1.0,2.0,8.0,2.0,20.0,3.0,98.0,1.0,1.0,14.0,2.0,4.0,1.0,1.216129,2021-09-20,1.0,1.0,1.0,157351324.0,918.0
34.0,3.0,1.0,2.0,1.0,,,,,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11.0,13.0,2.0,1.0,18.0,2.0,3.0,3.0,1.0,16.0,1.0,5.0,1.0,1.1785714,2021-09-20,1.0,1.0,1.0,157351377.0,919.0
30.0,3.0,2.0,1.0,2.0,,2.0,,,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,5.0,2.0,,2.0,5.0,13.0,3.0,1.0,3.0,6.0,6.0,1.0,7.0,1.0,1.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157351461.0,920.0
34.0,3.0,1.0,2.0,1.0,,,,,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,15.0,9.0,2.0,1.0,18.0,5.0,5.0,5.0,1.0,11.0,1.0,5.0,1.0,1.1785714,2021-09-20,1.0,1.0,1.0,157351895.0,921.0
24.0,2.0,2.0,1.0,2.0,,2.0,,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,7.0,2.0,8.0,3.0,1.0,5.0,6.0,6.0,1.0,16.0,1.0,1.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157352103.0,922.0
18.0,2.0,1.0,2.0,4.0,3.0,,,,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,4.0,5.0,8.0,3.0,1.0,2.0,5.0,2.0,1.0,7.0,1.0,4.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157352206.0,923.0
16.0,1.0,1.0,4.0,4.0,4.0,,,,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,3.0,19.0,4.0,98.0,5.0,1.0,11.0,2.0,1.0,1.0,0.412,2021-09-20,2.0,2.0,,157352940.0,924.0
33.0,3.0,1.0,2.0,1.0,,,,,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,15.0,8.0,2.0,3.0,18.0,5.0,6.0,6.0,1.0,14.0,1.0,5.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157353374.0,925.0
